TGF_ID,UTC_Date,UTC_Time,fermi_lat,fermi_lon
TGF160111700, 2016-01-11, 16:47:24.442042,-25.1673,213.8127
TGF160113734, 2016-01-13, 17:36:29.420184,-1.3074,110.3351
TGF160115450, 2016-01-15, 10:48:09.526598,1.7988,192.5351
TGF160119482, 2016-01-19, 11:34:02.860768,-2.3265,158.202
TGF160120476a, 2016-01-20, 11:25:30.812424,-9.3572,167.8118
TGF160120893, 2016-01-20, 21:25:39.438968,-18.5315,130.0723
TGF160123867, 2016-01-23, 20:48:51.076844,-15.9828,123.7502
TGF160125261, 2016-01-25, 06:16:12.075724,-1.5951,4.3615
TGF160125559a, 2016-01-25, 13:24:42.844450,0.8526,76.4653
TGF160126356, 2016-01-26, 08:33:00.338000,-9.8435,166.1294
TGF160127554, 2016-01-27, 13:18:24.345650,-24.3546,134.7113
TGF160128549, 2016-01-28, 13:10:39.274350,-25.6503,150.5517
TGF160203640, 2016-02-03, 15:21:11.244600,-8.5728,140.1409
TGF160209849, 2016-02-09, 20:22:25.741224,-10.9886,11.0922
TGF160213061, 2016-02-13, 01:27:22.562730,-6.6339,127.5454
TGF160216515a, 2016-02-16, 12:22:08.735874,-22.0846,46.0145
TGF160216515b, 2016-02-16, 12:22:19.059052,-21.9296,46.6508
TGF160216584, 2016-02-16, 14:00:18.547200,-18.9676,32.7025
TGF160217508, 2016-02-17, 12:11:29.539624,-19.7468,50.085
TGF160217577, 2016-02-17, 13:51:14.819200,-13.8878,41.8066
TGF160218638, 2016-02-18, 15:18:05.049552,-6.7647,28.4237
TGF160222468, 2016-02-22, 11:13:19.439708,-10.6286,51.1846
TGF160223524, 2016-02-23, 12:34:15.609266,-12.3883,18.5326
TGF160224253, 2016-02-24, 06:04:44.343450,-6.2043,124.3048
TGF160225085, 2016-02-25, 02:02:11.853154,-7.4196,27.1713
TGF160227156, 2016-02-27, 03:44:14.643840,-15.5801,114.4927
TGF160301638, 2016-03-01, 15:19:09.433874,-15.9281,165.4292
TGF160306687, 2016-03-06, 16:29:47.847318,5.6293,263.832
TGF160308575, 2016-03-08, 13:48:10.706662,-16.1332,134.7432
TGF160310021, 2016-03-10, 00:29:41.748150,1.2854,283.2988
TGF160311012, 2016-03-11, 00:16:48.525174,1.0223,279.3301
TGF160311411a, 2016-03-11, 09:51:19.187210,-5.0434,145.3274
TGF160315405, 2016-03-15, 09:43:30.537326,-0.1714,285.1257
TGF160315438, 2016-03-15, 10:30:22.945850,1.2162,90.974
TGF160317780, 2016-03-17, 18:42:29.683250,-9.3449,112.147
TGF160317781a, 2016-03-17, 18:44:29.517456,-6.2069,118.5927
TGF160318510, 2016-03-18, 12:14:11.917774,-0.8768,221.7442
TGF160318773, 2016-03-18, 18:33:33.371360,-2.7853,120.8641
TGF160319339, 2016-03-19, 08:08:10.663776,-7.1504,113.7586
TGF160319888, 2016-03-19, 21:18:45.289330,-19.9087,27.7309
TGF160320330, 2016-03-20, 07:55:50.783900,-8.2996,111.6418
TGF160321803, 2016-03-21, 19:16:46.460000,-20.6801,40.4891
TGF160324294, 2016-03-24, 07:03:40.308700,-8.4159,94.0169
TGF160326144, 2016-03-26, 03:27:18.398700,-8.435,133.7311
TGF160327493, 2016-03-27, 11:49:24.515978,-4.7526,149.8405
TGF160330656, 2016-03-30, 15:44:20.263614,-20.445,25.8565
TGF160402302, 2016-04-02, 07:15:21.536180,-13.0684,154.3928
TGF160402303, 2016-04-02, 07:15:42.606850,-12.5588,155.561
TGF160405443, 2016-04-05, 10:38:27.048950,6.2879,274.7707
TGF160407892, 2016-04-07, 21:24:54.376574,-4.6643,117.0386
TGF160408049, 2016-04-08, 01:10:21.236450,-14.8113,196.5683
TGF160408350, 2016-04-08, 08:23:26.106100,7.36,283.6333
TGF160408876b, 2016-04-08, 21:02:02.707114,11.1018,81.4419
TGF160409147, 2016-04-09, 03:31:03.496500,-2.5633,11.3516
TGF160409575, 2016-04-09, 13:48:28.287350,1.0998,30.6301
TGF160410332, 2016-04-10, 07:58:36.084400,5.24,279.0044
TGF160416676, 2016-04-16, 16:12:59.014884,1.7572,113.4144
TGF160420033, 2016-04-20, 00:47:58.532090,23.4512,257.9213
TGF160425461, 2016-04-25, 11:03:12.712172,4.4519,116.7593
TGF160425730, 2016-04-25, 17:30:53.285350,-7.2243,42.3638
TGF160426457, 2016-04-26, 10:57:52.233650,-8.1496,136.9992
TGF160426623, 2016-04-26, 14:56:52.442300,9.8465,259.7915
TGF160427302, 2016-04-27, 07:15:07.643350,20.6331,117.0786
TGF160427973, 2016-04-27, 23:21:18.345900,-0.9208,283.8754
TGF160428372b, 2016-04-28, 08:55:31.313024,-6.5323,149.0953
TGF160428709, 2016-04-28, 17:01:14.255800,-20.3405,61.816
TGF160429530, 2016-04-29, 12:43:07.278300,10.9173,273.059
TGF160501471, 2016-05-01, 11:18:42.201238,6.0982,62.4257
TGF160501904, 2016-05-01, 21:41:48.590650,1.7021,99.6959
TGF160503818, 2016-05-03, 19:38:18.706350,-1.7741,108.3627
TGF160503899, 2016-05-03, 21:34:05.931516,24.552,154.8312
TGF160504475, 2016-05-04, 11:23:58.524026,-10.622,207.4898
TGF160504675, 2016-05-04, 16:11:52.222814,-6.7242,142.7501
TGF160505569, 2016-05-05, 13:39:30.477900,1.2154,5.5536
TGF160505869, 2016-05-05, 20:50:55.879522,4.3299,86.9832
TGF160506470, 2016-05-06, 11:16:21.405762,17.883,259.1328
TGF160506722, 2016-05-06, 17:20:04.513732,-7.7963,107.3577
TGF160506995, 2016-05-06, 23:52:46.326088,11.6774,49.167
TGF160507010, 2016-05-07, 00:14:12.842016,24.1501,128.9518
TGF160507324, 2016-05-07, 07:46:15.519250,8.4349,280.7136
TGF160508573, 2016-05-08, 13:45:01.307250,-5.5106,151.6583
TGF160510196, 2016-05-10, 04:42:34.041000,-5.7915,118.4058
TGF160516177, 2016-05-16, 04:14:44.556100,11.103,270.5925
TGF160518681, 2016-05-18, 16:21:09.460150,-2.3083,40.6155
TGF160519504, 2016-05-19, 12:05:27.106826,9.7707,262.0055
TGF160520429, 2016-05-20, 10:17:12.425776,9.7574,281.9105
TGF160522201, 2016-05-22, 04:49:12.814344,25.6516,286.5457
TGF160523402, 2016-05-23, 09:38:21.716100,8.9265,270.4094
TGF160524228, 2016-05-24, 05:28:47.812758,-6.9127,150.8233
TGF160525035, 2016-05-25, 00:49:42.046950,21.5089,283.5617
TGF160526944, 2016-05-26, 22:39:55.003576,10.854,269.8639
TGF160527552, 2016-05-27, 13:15:17.667456,25.4835,122.4186
TGF160530910, 2016-05-30, 21:50:51.547290,15.8392,263.8909
TGF160531660, 2016-05-31, 15:50:45.500496,6.1232,119.3317
TGF160601646, 2016-06-01, 15:29:59.120950,17.3299,89.4856
TGF160607243, 2016-06-07, 05:49:25.654662,15.6028,86.7037
TGF160607461a, 2016-06-07, 11:03:58.146174,13.153,122.0528
TGF160609938, 2016-06-09, 22:30:12.459900,-14.3776,108.067
TGF160610149, 2016-06-10, 03:34:00.237350,14.4185,94.8391
TGF160612686, 2016-06-12, 16:27:08.647112,-0.1667,29.9111
TGF160612915, 2016-06-12, 21:57:31.220124,-4.0198,116.7935
TGF160614970, 2016-06-14, 23:17:13.889326,13.2844,118.6534
TGF160615394, 2016-06-15, 09:27:45.096750,-1.114,115.6322
TGF160616490, 2016-06-16, 11:45:43.129048,14.2029,282.057
TGF160616842, 2016-06-16, 20:12:23.292926,11.6834,275.3717
TGF160617239, 2016-06-17, 05:44:16.137800,9.9638,133.3485
TGF160617377, 2016-06-17, 09:03:17.306724,-4.1542,112.6632
TGF160618299, 2016-06-18, 07:10:42.562676,2.8475,118.9752
TGF160620458, 2016-06-20, 10:59:10.825166,21.415,285.7749
TGF160620599, 2016-06-20, 14:21:57.926124,24.684,285.8431
TGF160621467, 2016-06-21, 11:12:42.810724,9.0063,20.3928
TGF160623691, 2016-06-23, 16:34:41.461900,14.963,155.7067
TGF160624354, 2016-06-24, 08:30:16.121350,20.2496,288.0592
TGF160625164, 2016-06-25, 03:56:29.722300,13.584,89.6153
TGF160625273, 2016-06-25, 06:33:45.814332,9.3337,279.7528
TGF160627915, 2016-06-27, 21:57:07.683814,6.9682,22.9957
TGF160703489, 2016-07-03, 11:43:54.305624,10.7059,274.8326
TGF160704382, 2016-07-04, 09:10:25.623074,-6.9806,134.6511
TGF160704411, 2016-07-04, 09:52:27.540524,15.2444,284.1161
TGF160705015, 2016-07-05, 00:22:11.122246,-6.1403,109.4826
TGF160706377, 2016-07-06, 09:03:15.830380,21.1122,189.0831
TGF160706724, 2016-07-06, 17:23:12.149990,13.2144,158.7281
TGF160706863, 2016-07-06, 20:42:27.702690,-1.0115,139.1731
TGF160707386a, 2016-07-07, 09:15:57.533726,10.959,280.8747
TGF160707386b, 2016-07-07, 09:16:10.074384,10.644,281.5607
TGF160708236, 2016-07-08, 05:40:06.267860,24.5041,280.6427
TGF160708375, 2016-07-08, 09:00:35.591838,14.1533,269.1452
TGF160709015, 2016-07-09, 00:21:27.645024,12.914,273.9947
TGF160710860, 2016-07-10, 20:38:32.404024,3.0278,293.2188
TGF160711352, 2016-07-11, 08:26:46.198674,5.5148,274.4714
TGF160711992b, 2016-07-11, 23:48:02.180400,20.5773,281.8844
TGF160713125, 2016-07-13, 02:59:20.799850,24.4262,283.7564
TGF160714116, 2016-07-14, 02:46:20.746350,24.338,280.0103
TGF160714185, 2016-07-14, 04:26:52.159850,19.7669,275.8231
TGF160715956, 2016-07-15, 22:56:25.433100,21.6465,268.0909
TGF160715957, 2016-07-15, 22:58:44.727600,23.5617,276.7997
TGF160718015, 2016-07-18, 00:21:41.731806,22.0271,298.6234
TGF160720774, 2016-07-20, 18:35:15.048116,15.768,276.4182
TGF160721128a, 2016-07-21, 03:04:26.693606,6.0621,277.9367
TGF160722445, 2016-07-22, 10:40:07.449472,16.1274,129.7496
TGF160723679, 2016-07-23, 16:18:04.672300,12.1607,278.8857
TGF160723749, 2016-07-23, 17:58:25.964640,19.1147,272.5864
TGF160724952, 2016-07-24, 22:50:57.735800,20.631,273.1331
TGF160725415, 2016-07-25, 09:57:57.721750,19.3918,107.2119
TGF160726278, 2016-07-26, 06:40:20.882626,11.6736,171.34
TGF160726790, 2016-07-26, 18:58:17.181700,23.1967,250.6897
TGF160726936, 2016-07-26, 22:27:36.191874,17.1789,274.9475
TGF160730481, 2016-07-30, 11:33:03.731048,8.2888,288.3886
TGF160731436, 2016-07-31, 10:28:12.789350,-1.7498,103.2347
TGF160731828, 2016-07-31, 19:52:40.531450,8.4517,297.4903
TGF000000001,2015-12-03,20:20:29.000000,36.17,138.04
TGF000000002,2015-12-03,16:20:28.000000,36.17,138.04
